00 -0.1000
61.79 0.6133 -0.1000
61.76 -0.6133 0.1000
61.77 0.3065 -0.1000
61.74 -0.6133 0.1000
61.77 0.6133 -0.1000
61.74 -0.6133 0.1000
61.76 0.3067 -0.1000
61.73 -0.6134 0.1000
61.74 0.3067 -0.1000
61.71 -0.6134 0.1000
61.74 0.6134 -0.1000
61.70 -0.9201 0.1000
61.71 0.3067 -0.1000
61.67 -0.9200 0.1000
61.68 0.3066 -0.1000
61.65 -0.6132 0.1000
61.65 0.0000 0.0000
61.62 -0.6134 0.1000
61.61 -0.3067 0.1000
61.59 -0.3067 0.1000
61.57 -0.3067 0.1000
61.57 0.0000 0.0000
61.56 -0.3067 0.1000
61.56 0.0000 0.0000
61.53 -0.6133 0.1000
61.51 -0.3067 0.1000
61.48 -0.6131 0.1000
61.45 -0.6134 0.1000
61.42 -0.6134 0.1000
61.39 -0.6134 0.1000
61.38 -0.3065 0.1000
61.34 -0.6134 0.1000
61.31 -0.6133 0.1000
61.30 -0.3067 0.1000
61.27 -0.6134 0.1000
61.24 -0.6133 0.1000
61.21 -0.6133 0.1000
61.16 -0.9200 0.1000
61.13 -0.6134 0.1000
61.08 -0.9201 0.1000
61.04 -0.9198 0.1000
60.99 -0.9201 0.1000
60.95 -0.9200 0.1000
60.88 -1.2267 0.1000
60.84 -0.9201 0.1000
60.78 -1.2265 0.1000
60.72 -1.2267 0.1000
60.67 -0.9201 0.1000
60.61 -1.2265 0.1000
60.55 -1.2268 0.1000
60.50 -0.9200 0.1000
60.44 -1.2265 0.1000
60.38 -1.2268 0.1000
60.33 -0.9200 0.1000
60.27 -1.2267 0.1000
60.21 -1.2267 0.1000
60.13 -1.5334 0.1000
60.07 -1.2267 0.1000
60.01 -1.2265 0.1000
59.93 -1.5334 0.1000
59.83 -2.1467 0.1000
59.73 -1.8401 0.1000
59.63 -2.1467 0.1000
59.50 -2.4533 0.1000
59.37 -2.7600 0.1000
59.23 -2.7599 0.1000
59.08 -3.0667 0.1000
58.92 -3.0666 0.1000
58.77 -3.0666 0.1000
58.62 -3.0667 0.1000
58.48 -2.7600 0.1000
58.32 -3.0666 0.1000
58.17 -3.0666 0.1000
58.00 -3.3733 0.1000
57.83 -3.3733 0.1000
57.63 -3.9867 0.1000
57.43 -3.9867 0.1000
57.22 -4.2932 0.1000
57.01 -4.2933 0.1000
56.76 -4.9068 0.1000
56.51 -4.9065 0.1000
56.24 -5.5199 0.1000
55.92 -6.4400 0.1000
55.59 -6.4400 0.1000
55.26 -6.7466 0.1000
54.87 -7.6666 0.1000
54.46 -8.2800 0.1000
54.05 -8.2799 0.1000
53.63 -8.2800 0.1000
53.23 -7.9734 0.1000
52.83 -7.9733 0.1000
52.50 -6.7467 0.1000
52.21 -5.8266 0.1000
51.93 -5.5200 0.1000
51.68 -4.9067 0.1000
51.45 -4.6000 0.1000
51.22 -4.5999 0.1000
51.01 -4.2934 0.1000
50.81 -3.9866 0.1000
50.63 -3.6800 0.1000
50.46 -3.3733 0.1000
50.30 -3.0666 0.1000
50.15 -3.0666 0.1000
50.00 -3.0667 0.1000
49.86 -2.7600 0.1000
49.69 -3.3733 0.1000
49.52 -3.3734 0.1000
49.35 -3.3733 0.1000
49.19 -3.3733 0.1000
49.03 -3.0668 0.1000
48.88 -3.0665 0.1000
48.74 -2.7601 0.1000
48.51 -4.5999 0.1000
48.51 0.0000 0.0000
48.40 -2.1468 0.1000
48.30 -2.1465 0.1000
48.19 -2.1468 0.1000
48.08 -2.1466 0.1000
47.99 -1.8400 0.1000
47.90 -1.8401 0.1000
47.79 -2.1465 0.1000
47.70 -1.8402 0.1000
47.59 -2.1466 0.1000
47.50 -1.8398 0.1000
47.38 -2.4534 0.1000
47.27 -2.1466 0.1000
47.15 -2.4535 0.1000
47.02 -2.4533 0.1000
46.92 -2.1466 0.1000
46.81 -2.1467 0.1000
46.70 -2.1467 0.1000
46.61 -1.8400 0.1000
46.50 -2.1466 0.1000
46.41 -1.8400 0.1000
46.32 -1.8400 0.1000
46.23 -1.8401 0.1000
46.15 -1.5333 0.1000
46.06 -1.8400 0.1000
45.98 -1.5334 0.1000
45.90 -1.5333 0.1000
45.81 -1.8401 0.1000
45.74 -1.5333 0.1000
45.66 -1.5334 0.1000
45.58 -1.5333 0.1000
45.52 -1.2266 0.1000
45.44 -1.5334 0.1000
45.37 -1.5334 0.1000
45.29 -1.5334 0.1000
45.23 -1.2266 0.1000
45.14 -1.8401 0.1000
45.06 -1.5334 0.1000
44.98 -1.5333 0.1000
44.89 -1.8400 0.1000
44.80 -1.8401 0.1000
44.72 -1.5333 0.1000
44.63 -1.8400 0.1000
44.52 -2.1466 0.1000
44.43 -1.8400 0.1000
44.32 -2.1468 0.1000
44.22 -2.1466 0.1000
44.08 -2.7600 0.1000
43.94 -2.7600 0.1000
43.79 -3.0666 0.1000
43.60 -3.6800 0.1000
43.39 -4.2933 0.1000
43.14 -4.9067 0.1000
42.87 -5.5200 0.1000
42.56 -6.1332 0.1000
42.27 -5.8267 0.1000
42.01 -5.2132 0.1000
41.81 -3.9867 0.1000
41.63 -3.6799 0.1000
41.47 -3.0667 0.1000
41.35 -2.4534 0.1000
41.23 -2.4532 0.1000
41.12 -2.1467 0.1000
41.01 -2.1466 0.1000
40.89 -2.4535 0.1000
40.77 -2.4532 0.1000
40.60 -3.3733 0.1000
40.40 -3.9867 0.1000
40.15 -4.9065 0.1000
39.88 -5.5200 0.1000
39.59 -5.8266 0.1000
39.28 -6.1334 0.1000
39.00 -5.5199 0.1000
38.74 -5.2132 0.1000
38.53 -4.2934 0.1000
38.33 -3.9866 0.1000
38.13 -3.9866 0.1000
37.93 -3.9867 0.1000
37.70 -4.5998 0.1000
37.46 -4.9067 0.1000
37.19 -5.2133 0.1000
36.90 -5.8266 0.1000
36.64 -5.2133 0.1000
36.40 -4.9067 0.1000
36.18 -4.2933 0.1000
36.00 -3.6800 0.1000
35.81 -3.6799 0.1000
35.66 -3.0667 0.1000
35.51 -3.0666 0.1000
35.37 -2.7600 0.1000
35.25 -2.4533 0.1000
35.12 -2.4534 0.1000
35.02 -2.1465 0.1000
34.91 -2.1468 0.1000
34.80 -2.1465 0.1000
34.70 -2.1468 0.1000
34.60 -1.8400 0.1000
34.51 -1.8400 0.1000
34.37 -2.7600 0.1000
34.30 -1.5333 0.1000
34.20 -1.8401 0.1000
34.13 -1.5332 0.1000
34.05 -1.5333 0.1000
33.97 -1.5334 0.1000
33.90 -1.5334 0.1000
33.82 -1.5334 0.1000
33.73 -1.8400 0.1000
33.65 -1.5334 0.1000
33.56 -1.8400 0.1000
33.47 -1.8399 0.1000
33.36 -2.1467 0.1000
33.27 -1.8401 0.1000
33.18 -1.8399 0.1000
33.10 -1.5334 0.1000
33.01 -1.8400 0.1000
32.93 -1.5333 0.1000
32.87 -1.2267 0.1000
32.81 -1.2267 0.1000
32.75 -1.2268 0.1000
32.70 -0.9200 0.1000
32.66 -0.9200 0.1000
32.61 -0.9200 0.1000
32.56 -0.9200 0.1000
32.52 -0.9200 0.1000
32.49 -0.6133 0.1000
32.44 -0.9200 0.1000
32.40 -0.9200 0.1000
32.35 -0.9200 0.1000
32.32 -0.6134 0.1000
32.27 -0.9200 0.1000
32.23 -0.9200 0.1000
32.20 -0.6133 0.1000
32.15 -0.9200 0.1000
32.10 -0.9200 0.1000
32.07 -0.6133 0.1000
32.03 -0.9200 0.1000
32.00 -0.6133 0.1000
31.95 -0.9200 0.1000
31.92 -0.6134 0.1000
31.89 -0.6133 0.1000
31.84 -0.9200 0.1000
31.81 -0.6133 0.1000
31.77 -0.9200 0.1000
31.72 -0.9200 0.1000
31.67 -0.9199 0.1000
31.63 -0.9200 0.1000
31.57 -1.2267 0.1000
31.51 -1.2267 0.1000
31.43 -1.5333 0.1000
31.34 -1.8400 0.1000
31.25 -1.8399 0.1000
31.15 -1.8400 0.1000
31.05 -2.1467 0.1000
30.94 -2.1466 0.1000
30.83 -2.1467 0.1000
30.72 -2.1466 0.1000
30.60 -2.4533 0.1000
30.51 -1.8400 0.1000
30.42 -1.8400 0.1000
30.33 -1.8400 0.1000
30.25 -1.5334 0.1000
30.19 -1.2266 0.1000
30.11 -1.5334 0.1000
30.03 -1.5333 0.1000
29.97 -1.2267 0.1000
29.90 -1.5333 0.1000
29.82 -1.5333 0.1000
29.74 -1.5333 0.1000
29.64 -2.1466 0.1000
29.53 -2.1467 0.1000
29.41 -2.4533 0.1000
29.27 -2.7600 0.1000
29.13 -2.7600 0.1000
28.98 -3.0666 0.1000
28.81 -3.3734 0.1000
28.64 -3.3733 0.1000
28.44 -3.9866 0.1000
28.26 -3.6800 0.1000
28.06 -3.9866 0.1000
27.86 -3.9867 0.1000
27.64 -4.2933 0.1000
27.41 -4.6000 0.1000
27.17 -4.9066 0.1000
26.89 -5.5200 0.1000
26.58 -6.1333 0.1000
26.26 -6.4400 0.1000
25.92 -6.7466 0.1000
25.60 -6.4399 0.1000
25.28 -6.4400 0.1000
24.97 -6.1333 0.1000
24.71 -5.2133 0.1000
24.45 -5.2134 0.1000
24.22 -4.6000 0.1000
24.02 -3.9866 0.1000
23.85 -3.3733 0.1000
23.69 -3.3734 0.1000
23.53 -3.0666 0.1000
23.39 -2.7600 0.1000
23.27 -2.4533 0.1000
23.15 -2.4533 0.1000
23.04 -2.1466 0.1000
22.95 -1.8400 0.1000
22.86 -1.8400 0.1000
22.78 -1.5334 0.1000
22.70 -1.5333 0.1000
22.64 -1.2267 0.1000
22.58 -1.2267 0.1000
22.52 -1.2267 0.1000
22.47 -0.9200 0.1000
22.43 -0.9200 0.1000
22.37 -1.2267 0.1000
22.32 -0.9200 0.1000
22.26 -1.2267 0.1000
22.21 -0.9200 0.1000
22.15 -1.2267 0.1000
22.09 -1.2266 0.1000
22.03 -1.2267 0.1000
21.95 -1.5334 0.1000
21.89 -1.2266 0.1000
21.83 -1.2267 0.1000
21.75 -1.5333 0.1000
21.68 -1.5333 0.1000
21.60 -1.5334 0.1000
21.51 -1.8400 0.1000
21.43 -1.5334 0.1000
21.36 -1.5333 0.1000
21.26 -1.8400 0.1000
21.17 -1.8400 0.1000
21.09 -1.5334 0.1000
21.02 -1.5334 0.1000
20.94 -1.5333 0.1000
20.86 -1.5333 0.1000
20.80 -1.2267 0.1000
20.74 -1.2267 0.1000
20.68 -1.2267 0.1000
20.63 -0.9200 0.1000
20.59 -0.9200 0.1000
20.56 -0.6133 0.1000
20.51 -0.9200 0.1000
20.48 -0.6133 0.1000
20.45 -0.6134 0.1000
20.40 -0.9200 0.1000
20.37 -0.6133 0.1000
20.33 -0.9200 0.1000
20.28 -0.9200 0.1000
20.31 0.6133 -0.1000
20.27 -0.9200 0.1000
20.22 -0.9200 0.1000
20.16 -1.2266 0.1000
20.08 -1.5334 0.1000
20.01 -1.5333 0.1000
19.94 -1.2267 0.1000
19.90 -0.9200 0.1000
19.84 -1.2267 0.1000
19.79 -0.9200 0.1000
19.76 -0.6133 0.1000
19.71 -0.9200 0.1000
19.68 -0.6133 0.1000
19.64 -0.9200 0.1000
19.61 -0.6134 0.1000
19.56 -0.9200 0.1000
19.52 -0.9200 0.1000
19.45 -1.2267 0.1000
19.41 -0.9200 0.1000
19.33 -1.5334 0.1000
19.27 -1.2267 0.1000
19.18 -1.8400 0.1000
19.10 -1.5334 0.1000
19.01 -1.8399 0.1000
18.93 -1.5334 0.1000
18.84 -1.8400 0.1000
18.76 -1.5334 0.1000
18.69 -1.5333 0.1000
18.63 -1.2267 0.1000
18.56 -1.2267 0.1000
18.50 -1.2267 0.1000
18.46 -0.9200 0.1000
18.41 -0.9201 0.1000
18.37 -0.9200 0.1000
18.32 -0.9200 0.1000
18.29 -0.6133 0.1000
18.24 -0.9200 0.1000
18.18 -1.2267 0.1000
18.14 -0.9200 0.1000
18.07 -1.2267 0.1000
18.03 -0.9200 0.1000
17.97 -1.2267 0.1000
17.91 -1.2267 0.1000
17.84 -1.2266 0.1000
17.78 -1.2267 0.1000
17.72 -1.2267 0.1000
17.68 -0.9200 0.1000
17.63 -0.9200 0.1000
17.60 -0.6133 0.1000
17.58 -0.3067 0.1000
17.55 -0.6133 0.1000
17.54 -0.3067 0.1000
17.54 0.0000 0.0000
17.52 -0.3067 0.1000
17.51 -0.3067 0.1000
17.51 0.0000 0.0000
17.49 -0.3066 0.1000
17.45 -0.9201 0.1000
17.41 -0.6133 0.1000
17.38 -0.6133 0.1000
17.37 -0.3066 0.1000
17.37 0.0000 0.0000
17.40 0.6133 -0.1000
17.40 0.0000 0.0000
17.41 0.3067 -0.1000
17.40 -0.3067 0.1000
17.37 -0.6133 0.1000
17.37 0.0000 0.0000
17.37 0.0000 0.0000
17.38 0.3066 -0.1000
17.38 0.0000 0.0000
17.38 0.0000 0.0000
17.37 -0.3066 0.1000
17.34 -0.6134 0.1000
17.34 0.0000 0.0000
17.34 0.0000 0.0000
17.34 0.0000 0.0000
17.34 0.0000 0.0000
17.32 -0.3067 0.1000
17.31 -0.3067 0.1000
17.28 -0.6133 0.1000
17.26 -0.3066 0.1000
17.26 0.0000 0.0000
17.26 0.0000 0.0000
17.25 -0.3067 0.1000
17.23 -0.3067 0.1000
17.20 -0.6133 0.1000
17.17 -0.6134 0.1000
17.15 -0.3067 0.1000
17.14 -0.3066 0.1000
17.14 0.0000 0.0000
17.12 -0.3067 0.1000
17.09 -0.6133 0.1000
17.08 -0.3067 0.1000
17.03 -0.9200 0.1000
17.00 -0.6134 0.1000
16.97 -0.6133 0.1000
16.94 -0.6134 0.1000
16.89 -0.9200 0.1000
16.86 -0.6133 0.1000
16.83 -0.6134 0.1000
16.79 -0.9200 0.1000
16.76 -0.6134 0.1000
16.71 -0.9200 0.1000
16.66 -0.9200 0.1000
16.62 -0.9200 0.1000
16.57 -0.9200 0.1000
16.51 -1.2267 0.1000
16.45 -1.2267 0.1000
16.37 -1.5333 0.1000
16.30 -1.5333 0.1000
16.20 -1.8401 0.1000
16.11 -1.8399 0.1000
15.99 -2.4533 0.1000
15.88 -2.1467 0.1000
15.73 -3.0667 0.1000
15.51 -4.2933 0.1000
15.25 -5.2133 0.1000
14.85 -7.9733 0.1000
14.33 -10.4266 0.1000
13.72 -12.2666 0.1000
13.18 -10.7333 0.1000
12.80 -7.6667 0.1000
12.35 -8.8933 0.1000
11.76 -11.9599 0.1000
11.08 -13.4933 0.1000
10.50 -11.6533 0.1000
10.09 -8.2800 0.1000
9.79 -5.8267 0.1000
9.49 -6.1333 0.1000
9.20 -5.8266 0.1000
8.90 -5.8266 0.1000
8.63 -5.5200 0.1000
8.37 -5.2133 0.1000
8.15 -4.2933 0.1000
7.95 -3.9867 0.1000
7.77 -3.6800 0.1000
7.60 -3.3733 0.1000
7.45 -3.0666 0.1000
7.31 -2.7600 0.1000
7.17 -2.7600 0.1000
7.05 -2.4533 0.1000
6.93 -2.4533 0.1000
6.82 -2.1467 0.1000
6.71 -2.1466 0.1000
6.62 -1.8400 0.1000
6.53 -1.8400 0.1000
6.45 -1.5333 0.1000
6.36 -1.8400 0.1000
6.30 -1.2267 0.1000
6.24 -1.2267 0.1000
6.18 -1.2267 0.1000
6.19 0.3067 -0.1000
6.15 -0.9200 0.1000
6.11 -0.6133 0.1000
6.05 -1.2267 0.1000
5.99 -1.2267 0.1000
5.96 -0.6133 0.1000
5.92 -0.9200 0.1000
5.87 -0.9200 0.1000
5.84 -0.6133 0.1000
5.79 -0.9200 0.1000
5.76 -0.6133 0.1000
5.73 -0.6133 0.1000
5.70 -0.6133 0.1000
5.67 -0.6133 0.1000
5.64 -0.6133 0.1000
5.61 -0.6133 0.1000
5.56 -0.9200 0.1000
5.52 -0.9200 0.1000
5.47 -0.9200 0.1000
5.44 -0.6133 0.1000
5.38 -1.2267 0.1000
5.32 -1.2267 0.1000
5.27 -0.9200 0.1000
5.21 -1.2267 0.1000
5.16 -0.9200 0.1000
5.12 -0.9200 0.1000
5.06 -1.2267 0.1000
5.01 -0.9200 0.1000
4.98 -0.6133 0.1000
4.95 -0.6133 0.1000
4.92 -0.6133 0.1000
4.89 -0.6133 0.1000
4.87 -0.3067 0.1000
4.84 -0.6133 0.1000
4.83 -0.3067 0.1000
4.81 -0.3067 0.1000
4.78 -0.6133 0.1000
4.77 -0.3067 0.1000
4.75 -0.3067 0.1000
4.72 -0.6133 0.1000
4.70 -0.3067 0.1000
4.67 -0.6133 0.1000
4.64 -0.6133 0.1000
4.61 -0.6133 0.1000
4.58 -0.6133 0.1000
4.55 -0.6133 0.1000
4.54 -0.3067 0.1000
4.50 -0.6133 0.1000
4.47 -0.6133 0.1000
4.44 -0.6133 0.1000
4.43 -0.3067 0.1000
4.40 -0.6133 0.1000
4.38 -0.3067 0.1000
4.37 -0.3067 0.1000
4.34 -0.6133 0.1000
4.32 -0.3067 0.1000
4.31 -0.3067 0.1000
4.29 -0.3067 0.1000
4.26 -0.6133 0.1000
4.24 -0.3067 0.1000
4.23 -0.3067 0.1000
4.21 -0.3067 0.1000
4.20 -0.3067 0.1000
4.17 -0.6133 0.1000
4.15 -0.3067 0.1000
4.14 -0.3067 0.1000
4.12 -0.3067 0.1000
4.11 -0.3067 0.1000
4.09 -0.3067 0.1000
4.08 -0.3067 0.1000
4.06 -0.3067 0.1000
4.04 -0.3067 0.1000
4.03 -0.3067 0.1000
4.03 0.0000 0.0000
4.01 -0.3067 0.1000
4.01 0.0000 0.0000
4.00 -0.3067 0.1000
3.98 -0.3067 0.1000
3.97 -0.3067 0.1000
3.95 -0.3067 0.1000
3.94 -0.3067 0.1000
3.94 0.0000 0.0000
3.94 0.0000 0.0000
3.94 0.0000 0.0000
3.94 0.0000 0.0000
3.94 0.0000 0.0000
3.92 -0.3067 0.1000
3.92 0.0000 0.0000
3.91 -0.3067 0.1000
3.91 0.0000 0.0000
3.91 0.0000 0.0000
3.89 -0.3067 0.1000
3.89 0.0000 0.0000
3.89 0.0000 0.0000
3.89 0.0000 0.0000
3.89 0.0000 0.0000
3.88 -0.3067 0.1000
3.88 0.0000 0.0000
3.86 -0.3067 0.1000
3.86 0.0000 0.0000
3.86 0.0000 0.0000
3.86 0.0000 0.0000
3.86 0.0000 0.0000
3.86 0.0000 0.0000
3.85 -0.3067 0.1000
3.85 0.0000 0.0000
3.83 -0.3067 0.1000
3.83 0.0000 0.0000
3.83 0.0000 0.0000
3.81 -0.3067 0.1000
3.81 0.0000 0.0000
3.81 0.0000 0.0000
3.81 0.0000 0.0000
3.81 0.0000 0.0000
3.80 -0.3067 0.1000
3.80 0.0000 0.0000
3.80 0.0000 0.0000
3.78 -0.3067 0.1000
3.78 0.0000 0.0000
3.78 0.0000 0.0000
3.78 0.0000 0.0000
3.78 0.0000 0.0000
3.78 0.0000 0.0000
3.78 0.0000 0.0000
3.80 0.3067 -0.1000
3.78 -0.3067 0.1000
3.80 0.3067 -0.1000
3.78 -0.3067 0.1000
3.80 0.3067 -0.1000
3.78 -0.3067 0.1000
3.78 0.0000 0.0000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.78 0.0000 0.0000
3.80 0.3067 -0.1000
3.78 -0.3067 0.1000
3.78 0.0000 0.0000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.77 -0.3067 0.1000
3.78 0.3067 -0.1000
3.75 -0.6133 0.1000
3.77 0.3067 -0.1000
3.75 -0.3067 0.1000
3.77 0.3067 -0.1000
3.74 -0.6133 0.1000
3.75 0.3067 -0.1000
3.72 -0.6133 0.1000
3.74 0.3067 -0.1000
3.71 -0.6133 0.1000
3.72 0.3067 -0.1000
3.69 -0.6133 0.1000
3.71 0.3067 -0.1000
3.68 -0.6133 0.1000
3.69 0.3067 -0.1000
3.66 -0.6133 0.1000
3.66 0.0000 0.0000
3.65 -0.3067 0.1000
3.65 0.0000 0.0000
3.63 -0.3067 0.1000
3.65 0.3067 -0.1000
3.63 -0.3067 0.1000
3.65 0.3067 -0.1000
3.63 -0.3067 0.1000
3.65 0.3067 -0.1000
3.62 -0.6133 0.1000
3.63 0.3067 -0.1000
3.62 -0.3067 0.1000
3.63 0.3067 -0.1000
3.62 -0.3067 0.1000
3.63 0.3067 -0.1000
3.62 -0.3067 0.1000
3.63 0.3067 -0.1000
3.62 -0.3067 0.1000
3.65 0.6133 -0.1000
3.62 -0.6133 0.1000
3.65 0.6133 -0.1000
3.63 -0.3067 0.1000
3.65 0.3067 -0.1000
3.63 -0.3067 0.1000
3.66 0.6133 -0.1000
3.65 -0.3067 0.1000
3.66 0.3067 -0.1000
3.65 -0.3067 0.1000
3.68 0.6133 -0.1000
3.66 -0.3067 0.1000
3.68 0.3067 -0.1000
3.66 -0.3067 0.1000
3.68 0.3067 -0.1000
3.66 -0.3067 0.1000
3.69 0.6133 -0.1000
3.66 -0.6133 0.1000
3.69 0.6133 -0.1000
3.66 -0.6133 0.1000
3.69 0.6133 -0.1000
3.66 -0.6133 0.1000
3.68 0.3067 -0.1000
3.66 -0.3067 0.1000
3.68 0.3067 -0.1000
3.65 -0.6133 0.1000
3.66 0.3067 -0.1000
3.63 -0.6133 0.1000
3.63 0.0000 0.0000
3.60 -0.6133 0.1000
3.60 0.0000 0.0000
3.58 -0.3067 0.1000
3.57 -0.3067 0.1000
3.55 -0.3067 0.1000
3.54 -0.3067 0.1000
3.54 0.0000 0.0000
3.54 0.0000 0.0000
3.54 0.0000 0.0000
3.52 -0.3067 0.1000
3.51 -0.3067 0.1000
3.49 -0.3067 0.1000
3.48 -0.3067 0.1000
3.46 -0.3067 0.1000
3.45 -0.3067 0.1000
3.45 0.0000 0.0000
3.45 0.0000 0.0000
3.45 0.0000 0.0000
3.45 0.0000 0.0000
3.45 0.0000 0.0000
3.43 -0.3067 0.1000
3.42 -0.3067 0.1000
3.40 -0.3067 0.1000
3.39 -0.3067 0.1000
3.39 0.0000 0.0000
3.39 0.0000 0.0000
3.39 0.0000 0.0000
3.39 0.0000 0.0000
3.37 -0.3067 0.1000
3.37 0.0000 0.0000
3.35 -0.3067 0.1000
3.37 0.3067 -0.1000
3.35 -0.3067 0.1000
3.37 0.3067 -0.1000
3.34 -0.6133 0.1000
3.34 0.0000 0.0000
3.32 -0.3067 0.1000
3.32 0.0000 0.0000
3.31 -0.3067 0.1000
3.31 0.0000 0.0000
3.31 0.0000 0.0000
3.31 0.0000 0.0000
3.31 0.0000 0.0000
3.29 -0.3067 0.1000
3.28 -0.3067 0.1000
3.28 0.0000 0.0000
3.26 -0.3067 0.1000
3.26 0.0000 0.0000
3.25 -0.3067 0.1000
3.25 0.0000 0.0000
3.23 -0.3067 0.1000
3.22 -0.3067 0.1000
3.20 -0.3067 0.1000
3.19 -0.3067 0.1000
3.17 -0.3067 0.1000
3.17 0.0000 0.0000
3.16 -0.3067 0.1000
3.16 0.0000 0.0000
3.16 0.0000 0.0000
3.14 -0.3067 0.1000
3.14 0.0000 0.0000
3.12 -0.3067 0.1000
3.11 -0.3067 0.1000
3.11 0.0000 0.0000
3.11 0.0000 0.0000
3.11 0.0000 0.0000
3.11 0.0000 0.0000
3.09 -0.3067 0.1000
3.09 0.0000 0.0000
3.08 -0.3067 0.1000
3.08 0.0000 0.0000
3.08 0.0000 0.0000
3.08 0.0000 0.0000
3.08 0.0000 0.0000
3.06 -0.3067 0.1000
3.06 0.0000 0.0000
3.05 -0.3067 0.1000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.05 0.0000 0.0000
3.03 -0.3067 0.1000
3.03 0.0000 0.0000
3.02 -0.3067 0.1000
3.02 0.0000 0.0000
3.02 0.0000 0.0000
3.02 0.0000 0.0000
3.00 -0.3067 0.1000
3.00 0.0000 0.0000
2.99 -0.3067 0.1000
2.99 0.0000 0.0000
2.99 0.0000 0.0000
2.97 -0.3067 0.1000
2.97 0.0000 0.0000
2.96 -0.3067 0.1000
2.96 0.0000 0.0000
2.94 -0.3067 0.1000
2.94 0.0000 0.0000
2.93 -0.3067 0.1000
2.93 0.0000 0.0000
2.91 -0.3067 0.1000
2.91 0.0000 0.0000
2.89 -0.3067 0.1000
2.89 0.0000 0.0000
2.88 -0.3067 0.1000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.88 0.0000 0.0000
2.86 -0.3067 0.1000
2.86 0.0000 0.0000
2.85 -0.3067 0.1000
2.85 0.0000 0.0000
2.83 -0.3067 0.1000
2.83 0.0000 0.0000
2.83 0.0000 0.0000
2.83 0.0000 0.0000
2.82 -0.3067 0.1000
2.82 0.0000 0.0000
2.82 0.0000 0.0000
2.82 0.0000 0.0000
2.82 0.0000 0.0000
2.80 -0.3067 0.1000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.79 -0.3067 0.1000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.80 0.3067 -0.1000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.80 0.0000 0.0000
2.79 -0.3067 0.1000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.77 -0.3067 0.1000
2.77 0.0000 0.0000
2.77 0.0000 0.0000
2.77 0.0000 0.0000
2.76 -0.3067 0.1000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.76 0.0000 0.0000
2.77 0.3067 -0.1000
2.77 0.0000 0.0000
2.77 0.0000 0.0000
2.77 0.0000 0.0000
2.77 0.0000 0.0000
2.79 0.3067 -0.1000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.79 0.0000 0.0000
2.80 0.3067 -0.1000
2.80 0.0000 0.0000
